symbol,open,high,low,close,volume,timestamp,latency_ms,source,tick_index,interval
BANKNIFTY,28543.580066961957,28546.27437012374,28533.043562331597,28542.293718163786,9173,2026-01-15 11:17:54 IST,387,TradingView (REAL-TIME),1522,2s
NIFTY,23419.912653096,23496.743297165125,23414.162081199425,23488.229670285287,2410,2026-01-15 11:17:56 IST,412,TradingView (REAL-TIME),1523,2s
BANKNIFTY,28542.293718163786,28543.848173977472,28522.478605042106,28525.057039335883,2680,2026-01-15 11:17:56 IST,420,TradingView (REAL-TIME),1524,2s
NIFTY,23488.229670285287,23556.426788215795,23482.36393383189,23554.99823300074,2561,2026-01-15 11:17:58 IST,238,TradingView (REAL-TIME),1525,2s
BANKNIFTY,28525.057039335883,28533.930950603582,28512.367201949844,28516.61010105364,6133,2026-01-15 11:17:58 IST,404,TradingView (REAL-TIME),1526,2s
NIFTY,23554.99823300074,23557.81017452003,23501.369904967054,23501.96400428603,4506,2026-01-15 11:18:00 IST,176,TradingView (REAL-TIME),1527,2s
BANKNIFTY,28516.61010105364,28541.09306755214,28509.84774811138,28534.825558702498,8981,2026-01-15 11:18:00 IST,348,TradingView (REAL-TIME),1528,2s
NIFTY,23501.96400428603,23571.461942231548,23492.332342453028,23568.221442903523,6297,2026-01-15 11:18:02 IST,362,TradingView (REAL-TIME),1529,2s
BANKNIFTY,28534.825558702498,28535.464811645772,28514.879618965613,28520.7019722552,8145,2026-01-15 11:18:02 IST,181,TradingView (REAL-TIME),1530,2s
NIFTY,23568.221442903523,23597.66427309108,23566.497308951555,23595.95358942981,2785,2026-01-15 11:18:05 IST,490,TradingView (REAL-TIME),1531,2s
BANKNIFTY,28520.7019722552,28522.37409017569,28460.41370870355,28466.02848636358,6600,2026-01-15 11:18:05 IST,269,TradingView (REAL-TIME),1532,2s
NIFTY,23595.95358942981,23602.704843457006,23581.964255808678,23590.526499050287,1555,2026-01-15 11:18:07 IST,366,TradingView (REAL-TIME),1533,2s
BANKNIFTY,28466.02848636358,28480.786153443045,28459.519267289557,28476.971452292808,3659,2026-01-15 11:18:07 IST,125,TradingView (REAL-TIME),1534,2s
NIFTY,23590.526499050287,23635.430290645447,23581.032043423846,23628.166117581815,8066,2026-01-15 11:18:09 IST,267,TradingView (REAL-TIME),1535,2s
BANKNIFTY,28476.971452292808,28484.904549414896,28402.22210535799,28404.853196100856,5318,2026-01-15 11:18:09 IST,325,TradingView (REAL-TIME),1536,2s
NIFTY,23628.166117581815,23636.51705115587,23585.815456815697,23594.99621570632,4730,2026-01-15 11:18:11 IST,290,TradingView (REAL-TIME),1537,2s
BANKNIFTY,28404.853196100856,28465.275147692635,28404.753529555648,28457.004214883076,9199,2026-01-15 11:18:11 IST,72,TradingView (REAL-TIME),1538,2s
NIFTY,23594.99621570632,23601.478508103828,23547.52711690873,23553.73738874342,9603,2026-01-15 11:18:13 IST,352,TradingView (REAL-TIME),1539,2s
BANKNIFTY,28457.004214883076,28459.70449989144,28418.689105043155,28427.772578800374,9746,2026-01-15 11:18:13 IST,234,TradingView (REAL-TIME),1540,2s
NIFTY,23553.73738874342,23587.01565655475,23550.69901000759,23585.458341819278,3627,2026-01-15 11:18:15 IST,29,TradingView (REAL-TIME),1541,2s
BANKNIFTY,28427.772578800374,28428.992846731886,28407.72816292785,28411.497973160323,2682,2026-01-15 11:18:15 IST,449,TradingView (REAL-TIME),1542,2s
NIFTY,23585.458341819278,23661.66995205339,23576.338071337734,23653.715728664447,5665,2026-01-15 11:18:17 IST,78,TradingView (REAL-TIME),1543,2s
BANKNIFTY,28411.497973160323,28418.01051008319,28396.5549830286,28400.87897324983,8691,2026-01-15 11:18:17 IST,69,TradingView (REAL-TIME),1544,2s
NIFTY,23653.715728664447,23660.52619812485,23588.160289780426,23593.98988655946,3712,2026-01-15 11:18:19 IST,152,TradingView (REAL-TIME),1545,2s
BANKNIFTY,28400.87897324983,28408.984638927202,28315.71804224628,28319.0479421182,7684,2026-01-15 11:18:19 IST,55,TradingView (REAL-TIME),1546,2s
NIFTY,23593.98988655946,23638.19413800141,23592.298456091412,23631.30860449962,1398,2026-01-15 11:18:21 IST,261,TradingView (REAL-TIME),1547,2s
BANKNIFTY,28319.0479421182,28321.242907267995,28281.607198529317,28286.510537042177,9435,2026-01-15 11:18:21 IST,295,TradingView (REAL-TIME),1548,2s
NIFTY,23631.30860449962,23708.054287609764,23630.8568297449,23700.420029901157,5912,2026-01-15 11:18:23 IST,35,TradingView (REAL-TIME),1549,2s
BANKNIFTY,28286.510537042177,28310.293075027344,28285.986024971815,28309.333960189175,8151,2026-01-15 11:18:23 IST,215,TradingView (REAL-TIME),1550,2s
NIFTY,23700.420029901157,23705.671544499437,23645.40238688909,23647.4575062136,4716,2026-01-15 11:18:25 IST,205,TradingView (REAL-TIME),1551,2s
BANKNIFTY,28309.333960189175,28313.40246265558,28296.81297961337,28305.92760457293,2080,2026-01-15 11:18:25 IST,487,TradingView (REAL-TIME),1552,2s
NIFTY,23647.4575062136,23652.411227353998,23602.272047946688,23603.235711735564,7755,2026-01-15 11:18:27 IST,357,TradingView (REAL-TIME),1553,2s
BANKNIFTY,28305.92760457293,28357.1023536221,28300.735818015113,28352.22334852684,9759,2026-01-15 11:18:27 IST,405,TradingView (REAL-TIME),1554,2s
NIFTY,23603.235711735564,23657.44174901839,23595.391376954427,23655.06159556259,2439,2026-01-15 11:18:29 IST,415,TradingView (REAL-TIME),1555,2s
BANKNIFTY,28352.22334852684,28398.992715827837,28342.3949336474,28392.308943630906,7723,2026-01-15 11:18:29 IST,194,TradingView (REAL-TIME),1556,2s
NIFTY,23655.06159556259,23656.50722590858,23640.452854151143,23650.137119677696,3365,2026-01-15 11:18:31 IST,498,TradingView (REAL-TIME),1557,2s
BANKNIFTY,28392.308943630906,28401.565668692194,28357.829801027907,28363.42291379596,3689,2026-01-15 11:18:31 IST,420,TradingView (REAL-TIME),1558,2s
NIFTY,23650.137119677696,23683.73164938607,23643.508469388602,23680.13478476144,8651,2026-01-15 11:18:33 IST,251,TradingView (REAL-TIME),1559,2s
BANKNIFTY,28363.42291379596,28368.678343812808,28338.47939998014,28345.79317395286,4718,2026-01-15 11:18:33 IST,82,TradingView (REAL-TIME),1560,2s
NIFTY,23680.13478476144,23684.623196163484,23618.989747615495,23621.488735946165,7424,2026-01-15 11:18:36 IST,371,TradingView (REAL-TIME),1561,2s
BANKNIFTY,28345.79317395286,28354.744802815123,28305.207776912066,28309.661575752114,4247,2026-01-15 11:18:36 IST,245,TradingView (REAL-TIME),1562,2s
NIFTY,23621.488735946165,23671.37915501159,23617.00133863123,23663.900055574934,4112,2026-01-15 11:18:38 IST,66,TradingView (REAL-TIME),1563,2s
BANKNIFTY,28309.661575752114,28346.45991085186,28305.51804039501,28346.332307704295,7088,2026-01-15 11:18:38 IST,198,TradingView (REAL-TIME),1564,2s
NIFTY,23663.900055574934,23670.152134723325,23616.414260116606,23617.2025943947,7434,2026-01-15 11:18:40 IST,49,TradingView (REAL-TIME),1565,2s
BANKNIFTY,28346.332307704295,28421.949574177786,28339.661973569237,28414.483956490236,9331,2026-01-15 11:18:40 IST,170,TradingView (REAL-TIME),1566,2s
NIFTY,23617.2025943947,23652.761756916392,23614.841663107632,23647.19263760729,7186,2026-01-15 11:18:42 IST,359,TradingView (REAL-TIME),1567,2s
BANKNIFTY,28414.483956490236,28463.315698122922,28413.50076743856,28463.21400835226,5430,2026-01-15 11:18:42 IST,425,TradingView (REAL-TIME),1568,2s
NIFTY,23647.19263760729,23655.390840525288,23645.873418683623,23646.88036862869,3577,2026-01-15 11:18:44 IST,183,TradingView (REAL-TIME),1569,2s
BANKNIFTY,28463.21400835226,28470.28345487702,28440.412033972098,28443.286400975867,1722,2026-01-15 11:18:44 IST,389,TradingView (REAL-TIME),1570,2s
NIFTY,23646.88036862869,23712.23103488741,23643.707321225414,23710.795026142438,9442,2026-01-15 11:18:46 IST,172,TradingView (REAL-TIME),1571,2s
BANKNIFTY,28443.286400975867,28459.809712313076,28433.65851472385,28455.61093812966,5495,2026-01-15 11:18:46 IST,277,TradingView (REAL-TIME),1572,2s
NIFTY,23710.795026142438,23768.19304771395,23709.85487059761,23764.97731801781,6739,2026-01-15 11:18:48 IST,201,TradingView (REAL-TIME),1573,2s
BANKNIFTY,28455.61093812966,28527.297862696054,28452.299922933827,28525.99695065608,7929,2026-01-15 11:18:48 IST,259,TradingView (REAL-TIME),1574,2s
NIFTY,23764.97731801781,23772.30486311829,23710.08566965493,23712.71614033471,7732,2026-01-15 11:18:50 IST,159,TradingView (REAL-TIME),1575,2s
BANKNIFTY,28525.99695065608,28541.908540840872,28522.427089494195,28541.705652311826,7847,2026-01-15 11:18:50 IST,74,TradingView (REAL-TIME),1576,2s
NIFTY,23712.71614033471,23722.636121366184,23692.76760053474,23695.490715069784,3685,2026-01-15 11:18:52 IST,356,TradingView (REAL-TIME),1577,2s
BANKNIFTY,28541.705652311826,28557.45680389306,28535.830537429796,28552.632927460225,6024,2026-01-15 11:18:52 IST,249,TradingView (REAL-TIME),1578,2s
NIFTY,23695.490715069784,23736.500166950198,23686.229026592122,23728.522472968616,2941,2026-01-15 11:18:54 IST,301,TradingView (REAL-TIME),1579,2s
BANKNIFTY,28552.632927460225,28600.224800948316,28544.32737944067,28597.575290745473,2858,2026-01-15 11:18:54 IST,343,TradingView (REAL-TIME),1580,2s
NIFTY,23728.522472968616,23778.855167026304,23725.48397948436,23770.04366718967,3612,2026-01-15 11:18:57 IST,409,TradingView (REAL-TIME),1581,2s
BANKNIFTY,28597.575290745473,28607.32315281795,28564.804621988493,28572.758015024785,9296,2026-01-15 11:18:57 IST,354,TradingView (REAL-TIME),1582,2s
NIFTY,23770.04366718967,23773.783494379415,23760.112320274515,23771.056458806528,6330,2026-01-15 11:18:59 IST,340,TradingView (REAL-TIME),1583,2s
BANKNIFTY,28572.758015024785,28587.83665308408,28568.244025362696,28586.576515318255,3115,2026-01-15 11:18:59 IST,301,TradingView (REAL-TIME),1584,2s
NIFTY,23771.056458806528,23774.42401585723,23739.45468129806,23746.896661510258,9805,2026-01-15 11:19:01 IST,487,TradingView (REAL-TIME),1585,2s
BANKNIFTY,28586.576515318255,28588.540140589786,28515.7429520411,28516.366373319608,6719,2026-01-15 11:19:01 IST,116,TradingView (REAL-TIME),1586,2s
NIFTY,23746.896661510258,23748.851254709974,23673.40148566132,23681.124422965167,1152,2026-01-15 11:19:03 IST,426,TradingView (REAL-TIME),1587,2s
BANKNIFTY,28516.366373319608,28520.29843164805,28464.470954158125,28473.223035304105,6414,2026-01-15 11:19:03 IST,455,TradingView (REAL-TIME),1588,2s
NIFTY,23681.124422965167,23690.88692252141,23627.589535448948,23633.85413781592,8985,2026-01-15 11:19:05 IST,305,TradingView (REAL-TIME),1589,2s
BANKNIFTY,28473.223035304105,28487.541422047612,28465.724358245767,28487.36236136638,2682,2026-01-15 11:19:05 IST,59,TradingView (REAL-TIME),1590,2s
NIFTY,23633.85413781592,23635.730402386092,23571.892320283132,23580.21999793017,4708,2026-01-15 11:19:07 IST,282,TradingView (REAL-TIME),1591,2s
BANKNIFTY,28487.36236136638,28491.077141508846,28414.674810658707,28422.3159267705,5183,2026-01-15 11:19:07 IST,404,TradingView (REAL-TIME),1592,2s
NIFTY,23580.21999793017,23623.12655559942,23573.857068902304,23621.75259756508,8337,2026-01-15 11:19:09 IST,227,TradingView (REAL-TIME),1593,2s
BANKNIFTY,28422.3159267705,28484.00300217775,28416.097376425354,28479.591480683048,4071,2026-01-15 11:19:09 IST,470,TradingView (REAL-TIME),1594,2s
NIFTY,23621.75259756508,23626.30131781809,23585.50991331376,23589.652666464688,8763,2026-01-15 11:19:11 IST,316,TradingView (REAL-TIME),1595,2s
BANKNIFTY,28479.591480683048,28488.76393756939,28418.832188142147,28422.013217442596,3964,2026-01-15 11:19:11 IST,16,TradingView (REAL-TIME),1596,2s
NIFTY,23589.652666464688,23596.86901340406,23587.106521868787,23596.441336661956,1500,2026-01-15 11:19:13 IST,434,TradingView (REAL-TIME),1597,2s
BANKNIFTY,28422.013217442596,28455.400001455924,28417.236865422718,28449.241452226594,4601,2026-01-15 11:19:13 IST,487,TradingView (REAL-TIME),1598,2s
NIFTY,23596.441336661956,23624.118038801826,23596.330474921844,23616.89283900464,4401,2026-01-15 11:19:15 IST,33,TradingView (REAL-TIME),1599,2s
BANKNIFTY,28449.241452226594,28449.27785184713,28394.420265997072,28396.49419923699,6050,2026-01-15 11:19:15 IST,227,TradingView (REAL-TIME),1600,2s
NIFTY,23616.89283900464,23617.257715700005,23544.381494333033,23546.97303009134,4520,2026-01-15 11:19:17 IST,140,TradingView (REAL-TIME),1601,2s
BANKNIFTY,28396.49419923699,28402.255282146838,28352.938822322205,28360.533392389454,7379,2026-01-15 11:19:17 IST,228,TradingView (REAL-TIME),1602,2s
NIFTY,23546.97303009134,23554.02048847827,23483.600837661186,23490.94009191858,5535,2026-01-15 11:19:19 IST,299,TradingView (REAL-TIME),1603,2s
BANKNIFTY,28360.533392389454,28369.132085441666,28298.999751608633,28306.141857570597,6945,2026-01-15 11:19:19 IST,49,TradingView (REAL-TIME),1604,2s
NIFTY,23490.94009191858,23522.20836606027,23490.55064472195,23515.61354623884,6200,2026-01-15 11:19:21 IST,98,TradingView (REAL-TIME),1605,2s
BANKNIFTY,28306.141857570597,28381.27674983003,28297.570964404087,28373.908954064456,6415,2026-01-15 11:19:21 IST,277,TradingView (REAL-TIME),1606,2s
NIFTY,23515.61354623884,23547.733460569147,23507.584158806898,23544.465251866495,4285,2026-01-15 11:19:23 IST,80,TradingView (REAL-TIME),1607,2s
BANKNIFTY,28373.908954064456,28380.00637656554,28361.375699363078,28362.499530963585,3609,2026-01-15 11:19:23 IST,195,TradingView (REAL-TIME),1608,2s
NIFTY,23544.465251866495,23552.495937581647,23532.674738758764,23538.53458903703,9629,2026-01-15 11:19:25 IST,231,TradingView (REAL-TIME),1609,2s
BANKNIFTY,28362.499530963585,28363.506883835576,28311.19639457784,28320.349847093683,3673,2026-01-15 11:19:25 IST,229,TradingView (REAL-TIME),1610,2s
NIFTY,23538.53458903703,23547.782541546545,23467.67027595512,23476.163827586384,5053,2026-01-15 11:19:27 IST,15,TradingView (REAL-TIME),1611,2s
BANKNIFTY,28320.349847093683,28364.44347767667,28311.13826617185,28361.352162800187,5807,2026-01-15 11:19:27 IST,105,TradingView (REAL-TIME),1612,2s
NIFTY,23476.163827586384,23502.043392690106,23473.897697420074,23499.049570701107,8629,2026-01-15 11:19:29 IST,296,TradingView (REAL-TIME),1613,2s
BANKNIFTY,28361.352162800187,28420.384195743616,28351.5546281693,28416.466550233767,4759,2026-01-15 11:19:30 IST,193,TradingView (REAL-TIME),1614,2s
NIFTY,23499.049570701107,23501.55081615566,23462.308032625686,23470.824597996223,3800,2026-01-15 11:19:32 IST,254,TradingView (REAL-TIME),1615,2s
BANKNIFTY,28416.466550233767,28426.275527885486,28361.313193336515,28368.66067088068,1720,2026-01-15 11:19:32 IST,158,TradingView (REAL-TIME),1616,2s
NIFTY,23470.824597996223,23477.37183066312,23450.628476817965,23452.252739723754,9171,2026-01-15 11:19:34 IST,58,TradingView (REAL-TIME),1617,2s
BANKNIFTY,28368.66067088068,28436.497273780995,28366.09158090003,28429.885347167066,5097,2026-01-15 11:19:34 IST,57,TradingView (REAL-TIME),1618,2s
NIFTY,23452.252739723754,23518.226061443605,23451.497968882337,23517.69759251142,7484,2026-01-15 11:19:36 IST,257,TradingView (REAL-TIME),1619,2s
BANKNIFTY,28429.885347167066,28449.43816178244,28422.495660440825,28445.745061049605,8058,2026-01-15 11:19:36 IST,382,TradingView (REAL-TIME),1620,2s
NIFTY,23517.69759251142,23524.751340511975,23504.250331994182,23504.80407994923,3740,2026-01-15 11:19:38 IST,36,TradingView (REAL-TIME),1621,2s
BANKNIFTY,28445.745061049605,28449.6896787183,28370.584466727498,28378.92866190266,8413,2026-01-15 11:19:38 IST,372,TradingView (REAL-TIME),1622,2s
NIFTY,23504.80407994923,23579.62745985455,23495.69851599257,23571.94962936903,3098,2026-01-15 11:19:40 IST,57,TradingView (REAL-TIME),1623,2s
BANKNIFTY,28378.92866190266,28391.460008300917,28369.0509949864,28389.358150449327,7974,2026-01-15 11:19:40 IST,51,TradingView (REAL-TIME),1624,2s
NIFTY,23571.94962936903,23603.926690795062,23568.44564823687,23594.945859414718,3972,2026-01-15 11:19:42 IST,350,TradingView (REAL-TIME),1625,2s
BANKNIFTY,28389.358150449327,28395.40073665123,28360.534815462033,28362.67948627666,5293,2026-01-15 11:19:42 IST,199,TradingView (REAL-TIME),1626,2s
NIFTY,23594.945859414718,23610.102095359645,23594.495211688285,23600.897193647077,3972,2026-01-15 11:19:44 IST,338,TradingView (REAL-TIME),1627,2s
BANKNIFTY,28362.67948627666,28390.217051808562,28358.272936472396,28388.9872291381,1655,2026-01-15 11:19:44 IST,135,TradingView (REAL-TIME),1628,2s
NIFTY,23600.897193647077,23609.729878409784,23591.272348991595,23606.831402091786,3650,2026-01-15 11:19:46 IST,358,TradingView (REAL-TIME),1629,2s
BANKNIFTY,28388.9872291381,28438.5796404835,28382.582924393126,28433.744302222523,8650,2026-01-15 11:19:46 IST,48,TradingView (REAL-TIME),1630,2s
NIFTY,23606.831402091786,23607.2166962192,23592.616735129646,23598.8058894919,6191,2026-01-15 11:19:48 IST,15,TradingView (REAL-TIME),1631,2s
BANKNIFTY,28433.744302222523,28502.944911981238,28430.290801276813,28494.60425380412,6944,2026-01-15 11:19:48 IST,184,TradingView (REAL-TIME),1632,2s
NIFTY,23598.8058894919,23630.593693881976,23597.562275871205,23630.164088379897,7726,2026-01-15 11:19:50 IST,355,TradingView (REAL-TIME),1633,2s
BANKNIFTY,28494.60425380412,28501.153315756987,28469.909381972375,28475.285061644063,8700,2026-01-15 11:19:50 IST,52,TradingView (REAL-TIME),1634,2s
NIFTY,23630.164088379897,23631.75062603983,23598.7977167302,23602.851087686762,6197,2026-01-15 11:19:52 IST,371,TradingView (REAL-TIME),1635,2s
BANKNIFTY,28475.285061644063,28497.426512913797,28474.88236775846,28489.149158310123,1409,2026-01-15 11:19:52 IST,36,TradingView (REAL-TIME),1636,2s
NIFTY,23602.851087686762,23611.39096199105,23595.232522848157,23597.596328267417,3320,2026-01-15 11:19:54 IST,476,TradingView (REAL-TIME),1637,2s
BANKNIFTY,28489.149158310123,28494.184643626344,28476.680235159216,28485.895845817067,4593,2026-01-15 11:19:54 IST,92,TradingView (REAL-TIME),1638,2s
NIFTY,23597.596328267417,23621.75355752892,23588.225755579322,23618.375788198613,8689,2026-01-15 11:19:57 IST,425,TradingView (REAL-TIME),1639,2s
BANKNIFTY,28485.895845817067,28490.809679296628,28465.21734962552,28467.600806710892,8261,2026-01-15 11:19:57 IST,43,TradingView (REAL-TIME),1640,2s
NIFTY,23618.375788198613,23628.714925222506,23610.44409987799,23622.809306365758,2441,2026-01-15 11:19:59 IST,338,TradingView (REAL-TIME),1641,2s
BANKNIFTY,28467.600806710892,28486.04127991827,28461.577332699864,28481.283367938606,9261,2026-01-15 11:19:59 IST,65,TradingView (REAL-TIME),1642,2s
NIFTY,23622.809306365758,23681.668722382918,23619.58927934004,23680.76600329922,7406,2026-01-15 11:20:01 IST,229,TradingView (REAL-TIME),1643,2s
BANKNIFTY,28481.283367938606,28488.170045396117,28424.6828581318,28432.123240056007,3460,2026-01-15 11:20:01 IST,321,TradingView (REAL-TIME),1644,2s
NIFTY,23680.76600329922,23730.451766891012,23671.209505530383,23720.49789835178,6842,2026-01-15 11:20:03 IST,425,TradingView (REAL-TIME),1645,2s
BANKNIFTY,28432.123240056007,28518.995621906124,28428.620527758616,28516.793204102305,9048,2026-01-15 11:20:03 IST,297,TradingView (REAL-TIME),1646,2s
NIFTY,23720.49789835178,23726.392631994393,23656.291759250555,23662.922247611175,2158,2026-01-15 11:20:05 IST,398,TradingView (REAL-TIME),1647,2s
BANKNIFTY,28516.793204102305,28553.32195962905,28514.479077625398,28550.634536255206,7460,2026-01-15 11:20:05 IST,437,TradingView (REAL-TIME),1648,2s
NIFTY,23662.922247611175,23670.735192757274,23599.575365847264,23600.07763637267,9256,2026-01-15 11:20:07 IST,184,TradingView (REAL-TIME),1649,2s
BANKNIFTY,28550.634536255206,28559.640560817283,28483.117737588538,28492.789799140297,1479,2026-01-15 11:20:07 IST,302,TradingView (REAL-TIME),1650,2s
